取引No,会計日,会計時間,合計,小計,内消費税,現金,Pontaポイント(Airウォレット),クレジットカード(Airペイ),電子マネー(Airペイ),ポイント(POICHI for Airレジ),クレジットカード(Square),モバイル決済(モバイル決済 for Airレジ),金券合計,売掛合計,おつり,現金以外おつり不支払額,割引/割増,人数,商品点数,滞在時間,テーブルID,レジID,レジ担当者名,カテゴリ名,メニュー名,種別１,種別２,価格,注文数量,割引/割増数量,割引割増単価,単位,割引/割増合計額,ID
RB0820170104205008000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,1,0,0,-,0,EA9C8F946367475490F29D079990E517
RB0820170104205008000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","小生","","",470,1,0,0,-,0,EA9C8F946367475490F29D079990E517
RB0820170104205008000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","黒霧島","","",510,2,0,0,-,0,EA9C8F946367475490F29D079990E517
RB0820170104205008000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","富乃宝山","","",600,1,0,0,-,0,EA9C8F946367475490F29D079990E517
RB0820170104205008000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,2,0,0,-,0,EA9C8F946367475490F29D079990E517
RB0820170104205008000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","一乃蔵","","",550,1,0,0,-,0,EA9C8F946367475490F29D079990E517
RB0820170104205008000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,EA9C8F946367475490F29D079990E517
RB0820170104205008000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",960,1,0,0,-,0,EA9C8F946367475490F29D079990E517
RB0820170104205008000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",750,1,0,0,-,0,EA9C8F946367475490F29D079990E517
RB0820170104205008000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","アスパラ天婦羅","","",860,1,0,0,-,0,EA9C8F946367475490F29D079990E517
RB0820170104205008000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",800,1,0,0,-,0,EA9C8F946367475490F29D079990E517
RB0820170104220917000,2017/01/04,22:42:59,5630,5220,417,10130,0,0,0,0,0,0,0,0,4500,0,-7,2,4,00:33:42,未設定,0009,"堀田 恵美","にぎり","特上","","",1860,2,0,0,-,0,5BB3D22D797B413D973EBF1EDBBD901B
RB0820170104220917000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1210,1,0,0,-,0,5BB3D22D797B413D973EBF1EDBBD901B
RB0820170104220917000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ソフトドリンク","","",290,1,0,0,-,0,5BB3D22D797B413D973EBF1EDBBD901B
RB0820170104212602000,2017/01/04,22:45:57,11240,10410,832,11300,0,0,0,0,0,0,0,0,60,0,-2,2,8,01:19:55,未設定,0009,"堀田 恵美","ビール","ドライブラック","","",420,1,0,0,-,0,7949D51D05594DD4A872864C575B3A1F
RB0820170104212602000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","一乃蔵","","",550,1,0,0,-,0,7949D51D05594DD4A872864C575B3A1F
RB0820170104212602000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","八海山","","",920,1,0,0,-,0,7949D51D05594DD4A872864C575B3A1F
RB0820170104212602000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","久保田","","",920,1,0,0,-,0,7949D51D05594DD4A872864C575B3A1F
RB0820170104212602000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,7949D51D05594DD4A872864C575B3A1F
RB0820170104212602000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",3600,1,0,0,-,0,7949D51D05594DD4A872864C575B3A1F
RB0820170104212602000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",3200,1,0,0,-,0,7949D51D05594DD4A872864C575B3A1F
RB0820170104201101000,2017/01/04,22:50:22,7760,7223,574,0,0,0,0,0,0,0,0,7760,0,0,0,3,10,02:39:21,未設定,0009,"堀田 恵美","お造り","おまかせ刺身盛り","","",3353,1,0,0,-,0,DADCDBC1EDDF4EF79ACC37FA1DE47AF5
RB0820170104201101000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お新香盛り","","",610,1,0,0,-,0,DADCDBC1EDDF4EF79ACC37FA1DE47AF5
RB0820170104201101000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,4,0,0,-,0,DADCDBC1EDDF4EF79ACC37FA1DE47AF5
RB0820170104201101000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,3,0,0,-,0,DADCDBC1EDDF4EF79ACC37FA1DE47AF5
RB0820170104201101000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",500,1,0,0,-,0,DADCDBC1EDDF4EF79ACC37FA1DE47AF5
000920170105173831565,2017/01/05,17:38:40,2200,2200,162,2200,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00:00,未設定,0009,"堀田 恵美","出前","出前(特上にぎり)","","",2200,1,0,0,-,0,7A4855E101264713A1E19F250AACBF76
RB0820170105173133000,2017/01/05,18:46:49,12040,11400,891,0,0,0,0,0,0,0,0,12040,0,0,-8,4,13,01:15:16,未設定,0009,"堀田 恵美","お造り","真つぶ貝刺","","",1490,1,0,0,-,0,DF6E72C34AF84357B9C1C973353A1B52
RB0820170105173133000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","しまあじ刺","","",930,1,0,0,-,0,DF6E72C34AF84357B9C1C973353A1B52
RB0820170105173133000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","ばくだん納豆","","",950,1,0,0,-,0,DF6E72C34AF84357B9C1C973353A1B52
RB0820170105173133000,,,,,,,,,,,,,,,,,,,,,,,,"ウィスキー","山崎・白州(S)","","",650,5,0,0,-,0,DF6E72C34AF84357B9C1C973353A1B52
RB0820170105173133000,,,,,,,,,,,,,,,,,,,,,,,,"ソフトドリンク","ソフトドリンク","","",290,1,0,0,-,0,DF6E72C34AF84357B9C1C973353A1B52
RB0820170105173133000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,3,0,0,-,0,DF6E72C34AF84357B9C1C973353A1B52
RB0820170105173133000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",3290,1,0,0,-,0,DF6E72C34AF84357B9C1C973353A1B52
RB0820170105175817000,2017/01/05,18:56:21,6230,5790,461,6230,0,0,0,0,0,0,0,0,0,0,-2,2,9,00:58:04,未設定,0009,"堀田 恵美","お造り","真つぶ貝刺","","",1490,1,0,0,-,0,D987BB33E1574615B4B843B596D38F4D
RB0820170105175817000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",460,4,0,0,-,0,D987BB33E1574615B4B843B596D38F4D
RB0820170105175817000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,D987BB33E1574615B4B843B596D38F4D
RB0820170105175817000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻260","","",260,1,0,0,-,0,D987BB33E1574615B4B843B596D38F4D
RB0820170105175817000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",1400,1,0,0,-,0,D987BB33E1574615B4B843B596D38F4D
RB0820170105175358000,2017/01/05,19:21:37,8380,7970,620,10000,0,0,0,0,0,0,0,0,1620,0,-3,2,26,01:27:39,未設定,0009,"堀田 恵美","ビール","中生","","",520,1,0,0,-,0,10CA779A97FC4EAB865278CF2DD04533
RB0820170105175358000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","サザンボトル","","",2200,1,0,0,-,0,10CA779A97FC4EAB865278CF2DD04533
RB0820170105175358000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,10CA779A97FC4EAB865278CF2DD04533
RB0820170105175358000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","セット","","",400,1,0,0,-,0,10CA779A97FC4EAB865278CF2DD04533
RB0820170105175358000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","割り物","","",300,1,0,0,-,0,10CA779A97FC4EAB865278CF2DD04533
RB0820170105175358000,,,,,,,,,,,,,,,,,,,,,,,,"ドリンクその他","梅干レモン","","",300,1,0,0,-,0,10CA779A97FC4EAB865278CF2DD04533
RB0820170105175358000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,14,0,0,-,0,10CA779A97FC4EAB865278CF2DD04533
RB0820170105175358000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,2,0,0,-,0,10CA779A97FC4EAB865278CF2DD04533
RB0820170105175358000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,2,0,0,-,0,10CA779A97FC4EAB865278CF2DD04533
RB0820170105175358000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","なまこ酢","","",650,1,0,0,-,0,10CA779A97FC4EAB865278CF2DD04533
RB0820170105180940000,2017/01/05,19:39:02,12900,12150,955,13000,0,0,0,0,0,0,0,0,100,0,-5,2,14,01:29:22,未設定,0009,"堀田 恵美","お造り","おまかせ刺身盛り","","",3350,1,0,0,-,0,C6A323EE7BC74B628C64A2E1FE114482
RB0820170105180940000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","げそ磯辺揚","","",610,1,0,0,-,0,C6A323EE7BC74B628C64A2E1FE114482
RB0820170105180940000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","たこ唐揚","","",790,1,0,0,-,0,C6A323EE7BC74B628C64A2E1FE114482
RB0820170105180940000,,,,,,,,,,,,,,,,,,,,,,,,"ウィスキー","山崎・白州(S)","","",650,1,0,0,-,0,C6A323EE7BC74B628C64A2E1FE114482
RB0820170105180940000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","燗酒(1合)","","",460,3,0,0,-,0,C6A323EE7BC74B628C64A2E1FE114482
RB0820170105180940000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,C6A323EE7BC74B628C64A2E1FE114482
RB0820170105180940000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",1300,1,0,0,-,0,C6A323EE7BC74B628C64A2E1FE114482
RB0820170105180940000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",910,1,0,0,-,0,C6A323EE7BC74B628C64A2E1FE114482
RB0820170105180940000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",500,1,0,0,-,0,C6A323EE7BC74B628C64A2E1FE114482
RB0820170105180940000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",960,1,0,0,-,0,C6A323EE7BC74B628C64A2E1FE114482
RB0820170105180940000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子ぽん酢","","",900,1,0,0,-,0,C6A323EE7BC74B628C64A2E1FE114482
RB0820170105180946000,2017/01/05,19:44:53,26080,24230,1931,0,0,0,0,0,0,0,0,26080,0,0,-5,7,34,01:35:06,未設定,0009,"堀田 恵美","焼き物","銀ダラ照り焼","","",1120,2,0,0,-,0,0C34D1BD5F97427E9FA88FF9BAAB356D
RB0820170105180946000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1210,2,0,0,-,0,0C34D1BD5F97427E9FA88FF9BAAB356D
RB0820170105180946000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","ばくだん納豆","","",950,1,0,0,-,0,0C34D1BD5F97427E9FA88FF9BAAB356D
RB0820170105180946000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お新香盛り","","",610,2,0,0,-,0,0C34D1BD5F97427E9FA88FF9BAAB356D
RB0820170105180946000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,1,0,0,-,0,0C34D1BD5F97427E9FA88FF9BAAB356D
RB0820170105180946000,,,,,,,,,,,,,,,,,,,,,,,,"ウィスキー","山崎・白州(S)","","",650,6,0,0,-,0,0C34D1BD5F97427E9FA88FF9BAAB356D
RB0820170105180946000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,6,0,0,-,0,0C34D1BD5F97427E9FA88FF9BAAB356D
RB0820170105180946000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,7,0,0,-,0,0C34D1BD5F97427E9FA88FF9BAAB356D
RB0820170105180946000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻260","","",260,4,0,0,-,0,0C34D1BD5F97427E9FA88FF9BAAB356D
RB0820170105180946000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",5200,1,0,0,-,0,0C34D1BD5F97427E9FA88FF9BAAB356D
RB0820170105180946000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",800,2,0,0,-,0,0C34D1BD5F97427E9FA88FF9BAAB356D
RB0820170105184849000,2017/01/05,19:53:00,5820,5560,431,10820,0,0,0,0,0,0,0,0,5000,0,-9,2,6,01:04:11,未設定,0009,"堀田 恵美","焼き物","銀ダラ照り焼","","",1120,1,0,0,-,0,3EE9701FD925467F9BCB082AE74F9F5C
RB0820170105184849000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","ばくだん納豆","","",950,1,0,0,-,0,3EE9701FD925467F9BCB082AE74F9F5C
RB0820170105184849000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","シーフードサラダ","","",700,1,0,0,-,0,3EE9701FD925467F9BCB082AE74F9F5C
RB0820170105184849000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","瓶ビール","","",600,1,0,0,-,0,3EE9701FD925467F9BCB082AE74F9F5C
RB0820170105184849000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",1280,1,0,0,-,0,3EE9701FD925467F9BCB082AE74F9F5C
RB0820170105184849000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",910,1,0,0,-,0,3EE9701FD925467F9BCB082AE74F9F5C
RB0820170105184258000,2017/01/05,20:49:09,26250,24310,1944,30000,0,0,0,0,0,0,0,0,3750,0,-4,3,23,02:06:10,未設定,0009,"堀田 恵美","焼き物","かぶと焼","","",880,1,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"揚げ物","天婦羅盛り合せ","","",1210,1,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,3,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","瓶ビール","","",600,3,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","久保田","","",930,3,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"にぎり","おまかせ８貫","","",2500,3,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,3,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",2000,1,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",970,1,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","海鮮鍋","","",1500,1,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子天婦羅","","",900,1,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","金目鯛の煮付け","","",1000,1,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105184258000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","ぶり刺し","","",1000,1,0,0,-,0,5FA6B2F2B8934318994F35F78E7883C9
RB0820170105190721000,2017/01/05,20:57:13,12840,11890,951,13000,0,0,0,0,0,0,0,0,160,0,-1,2,16,01:49:52,未設定,0009,"堀田 恵美","汁物","しじみ汁","","",340,2,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","中トロ刺","","",1860,1,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","穴子白焼","","",1210,1,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼はまぐり","","",560,1,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","かきバター焼","","",880,1,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","酢の物盛り合せ","","",700,1,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","ばくだん納豆","","",950,1,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,2,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,1,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","生レモン","","",510,1,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","循野川","","",1110,1,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105190721000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","本日の日本酒","","",1200,1,0,0,-,0,495E1A5F673B46B6B2D1A787DE483C08
RB0820170105170516000,2017/01/05,21:14:02,18310,17160,1356,0,0,0,0,0,0,0,0,18310,0,0,-3,2,29,04:08:46,未設定,0009,"堀田 恵美","焼き物","穴子白焼","","",1210,1,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"ビール","中生","","",520,5,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"ウィスキー","山崎・白州(S)","","",650,7,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"日本酒","菊水","","",640,1,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,2,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,4,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,2,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",960,1,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"お造り","本日の刺盛り","","",900,1,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子ぽん酢","","",900,1,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","ぶり刺し","","",1000,1,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105170516000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","ふぐの唐揚げ","","",860,1,0,0,-,0,0C55573F16C0451C81ADE9260A453C6D
RB0820170105204708000,2017/01/05,21:50:34,9310,8820,689,10010,0,0,0,0,0,0,0,0,700,0,-1,1,21,01:03:25,未設定,0009,"堀田 恵美","汁物","海老頭汁","","",340,1,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","里の曙","","",510,1,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","赤兎馬","","",600,1,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"焼酎","富乃宝山","","",600,2,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,1,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,4,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,1,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,2,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり300","","",300,1,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","細巻650","","",650,1,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子天婦羅","","",900,1,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","あん肝","","",800,1,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105204708000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","ぶり刺し","","",1000,1,0,0,-,0,A5F4717784F742E894DFB9C6A3F45974
RB0820170105205806000,2017/01/05,22:07:40,18190,17030,1347,0,0,0,0,0,0,0,0,18190,0,0,0,4,24,01:09:34,未設定,0009,"堀田 恵美","にぎり","特上","","",1860,2,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105205806000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","海老頭汁","","",340,1,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105205806000,,,,,,,,,,,,,,,,,,,,,,,,"焼き物","焼たらば","","",2320,1,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105205806000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","茶碗蒸し","","",560,1,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105205806000,,,,,,,,,,,,,,,,,,,,,,,,"サラダ","トマトサラダ","","",650,1,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105205806000,,,,,,,,,,,,,,,,,,,,,,,,"サワー","サワー","","",390,9,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105205806000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,4,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105205806000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",960,1,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105205806000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",920,1,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105205806000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",650,1,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105205806000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","白子天婦羅","","",900,1,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105205806000,,,,,,,,,,,,,,,,,,,,,,,,"季節メニュー","牡蠣酢","","",900,1,0,0,-,0,324D07BCDA064A4C98BA1BB8FECCAF09
RB0820170105212205000,2017/01/05,23:05:03,6260,6210,463,6260,0,0,0,0,0,0,0,0,0,0,-4,2,6,01:42:58,未設定,0009,"堀田 恵美","汁物","岩のり汁","","",340,1,0,0,-,0,5B6940D738D94D69835CE57A22746266
RB0820170105212205000,,,,,,,,,,,,,,,,,,,,,,,,"汁物","みそ汁","","",340,1,0,0,-,0,5B6940D738D94D69835CE57A22746266
RB0820170105212205000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",3240,1,0,0,-,0,5B6940D738D94D69835CE57A22746266
RB0820170105212205000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",1530,1,0,0,-,0,5B6940D738D94D69835CE57A22746266
RB0820170105212205000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",500,1,0,0,-,0,5B6940D738D94D69835CE57A22746266
RB0820170105212205000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","お好み","","",260,1,0,0,-,0,5B6940D738D94D69835CE57A22746266
RB0820170105220841000,2017/01/05,23:14:07,6090,5870,451,10100,0,0,0,0,0,0,0,0,4010,0,-4,1,14,01:05:25,未設定,0009,"堀田 恵美","焼酎","一番札","","",510,1,0,0,-,0,4698EF91E6C447BFBDE36D55825CF43D
RB0820170105220841000,,,,,,,,,,,,,,,,,,,,,,,,"一品料理","お通し","","",400,1,0,0,-,0,4698EF91E6C447BFBDE36D55825CF43D
RB0820170105220841000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり140","","",140,4,0,0,-,0,4698EF91E6C447BFBDE36D55825CF43D
RB0820170105220841000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり190","","",190,1,0,0,-,0,4698EF91E6C447BFBDE36D55825CF43D
RB0820170105220841000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり230","","",230,1,0,0,-,0,4698EF91E6C447BFBDE36D55825CF43D
RB0820170105220841000,,,,,,,,,,,,,,,,,,,,,,,,"お好みにぎり","にぎり260","","",260,2,0,0,-,0,4698EF91E6C447BFBDE36D55825CF43D
